set,path,label,x_min,y_min,x_max,y_min,x_max,y_max,x_min,y_max
TRAIN,images/2021-10-04-23-43-29-28838.jpg,bamboo-3,0.5,0.5,,,0.6103515625,0.6240234375,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,honors-green,0.666015625,0.5,,,0.7763671875,0.646484375,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,characters-7,0.8330078125,0.5,,,0.943359375,0.5869140625,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,honors-white,0.0,0.666015625,,,0.1103515625,0.796875,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,bamboo-4,0.166015625,0.666015625,,,0.2763671875,0.7685546875,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,honors-west,0.3330078125,0.666015625,,,0.443359375,0.783203125,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,dots-1,0.5,0.666015625,,,0.6103515625,0.78515625,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,honors-west,0.666015625,0.666015625,,,0.7763671875,0.7880859375,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,characters-9,0.8330078125,0.666015625,,,0.943359375,0.791015625,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,characters-5,0.0,0.8330078125,,,0.1103515625,0.962890625,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,bamboo-9,0.166015625,0.8330078125,,,0.2763671875,0.935546875,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,dots-2,0.3330078125,0.8330078125,,,0.443359375,0.9453125,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,characters-1,0.5,0.8330078125,,,0.6103515625,0.9296875,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,honors-south,0.666015625,0.8330078125,,,0.7763671875,0.974609375,,
TRAIN,images/2021-10-04-23-43-29-28838.jpg,dots-4,0.8330078125,0.8330078125,,,0.943359375,0.9326171875,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,characters-8,0.0,0.0,,,0.1328125,0.11328125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,bamboo-9,0.19921875,0.0,,,0.33203125,0.126953125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,honors-north,0.3994140625,0.0,,,0.5322265625,0.103515625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-3,0.599609375,0.0,,,0.732421875,0.1650390625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-9,0.7998046875,0.0,,,0.9326171875,0.119140625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-9,0.0,0.19921875,,,0.1328125,0.3125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-5,0.19921875,0.19921875,,,0.33203125,0.3544921875,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,bamboo-8,0.3994140625,0.19921875,,,0.5322265625,0.32421875,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,honors-south,0.599609375,0.19921875,,,0.732421875,0.3505859375,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-5,0.7998046875,0.19921875,,,0.9326171875,0.3134765625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,characters-5,0.0,0.3994140625,,,0.1328125,0.5556640625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,characters-8,0.19921875,0.3994140625,,,0.33203125,0.5048828125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,bamboo-5,0.3994140625,0.3994140625,,,0.5322265625,0.541015625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,honors-east,0.599609375,0.3994140625,,,0.732421875,0.55859375,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,characters-4,0.7998046875,0.3994140625,,,0.9326171875,0.5078125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,bamboo-2,0.0,0.599609375,,,0.1328125,0.7724609375,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-6,0.19921875,0.599609375,,,0.33203125,0.7587890625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,honors-east,0.3994140625,0.599609375,,,0.5322265625,0.712890625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,bamboo-1,0.599609375,0.599609375,,,0.732421875,0.7578125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,bamboo-2,0.7998046875,0.599609375,,,0.9326171875,0.7177734375,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-2,0.0,0.7998046875,,,0.1328125,0.9140625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-8,0.19921875,0.7998046875,,,0.33203125,0.94140625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-3,0.3994140625,0.7998046875,,,0.5322265625,0.9384765625,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-9,0.599609375,0.7998046875,,,0.732421875,0.92578125,,
TRAIN,images/2021-10-04-23-43-29-196126.jpg,dots-9,0.7998046875,0.7998046875,,,0.9326171875,0.9560546875,,
TRAIN,images/2021-10-04-23-43-29-271950.jpg,dots-1,0.0,0.0,,,0.3330078125,0.3994140625,,
TRAIN,images/2021-10-04-23-43-29-271950.jpg,dots-3,0.5,0.0,,,0.8330078125,0.4169921875,,
TRAIN,images/2021-10-04-23-43-29-271950.jpg,bamboo-3,0.0,0.5,,,0.3330078125,0.8369140625,,
TRAIN,images/2021-10-04-23-43-29-271950.jpg,honors-south,0.5,0.5,,,0.8330078125,0.75,,
TRAIN,images/2021-10-04-23-43-29-361891.jpg,characters-3,0.0,0.0,,,0.3330078125,0.271484375,,
TRAIN,images/2021-10-04-23-43-29-361891.jpg,characters-5,0.5,0.0,,,0.8330078125,0.3251953125,,
TRAIN,images/2021-10-04-23-43-29-361891.jpg,dots-3,0.0,0.5,,,0.3330078125,0.7822265625,,
TRAIN,images/2021-10-04-23-43-29-361891.jpg,honors-south,0.5,0.5,,,0.8330078125,0.818359375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-1,0.0,0.0,,,0.0830078125,0.0947265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-2,0.125,0.0,,,0.2080078125,0.0927734375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-north,0.25,0.0,,,0.3330078125,0.0986328125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-4,0.375,0.0,,,0.4580078125,0.0625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-green,0.5,0.0,,,0.5830078125,0.06640625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-4,0.625,0.0,,,0.7080078125,0.095703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-7,0.75,0.0,,,0.8330078125,0.095703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-5,0.875,0.0,,,0.9580078125,0.0703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-2,0.0,0.125,,,0.0830078125,0.1962890625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-north,0.125,0.125,,,0.2080078125,0.2099609375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-1,0.25,0.125,,,0.3330078125,0.1904296875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-2,0.375,0.125,,,0.4580078125,0.19921875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-west,0.5,0.125,,,0.5830078125,0.2158203125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-2,0.625,0.125,,,0.7080078125,0.2041015625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-7,0.75,0.125,,,0.8330078125,0.2197265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-4,0.875,0.125,,,0.9580078125,0.2109375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-north,0.0,0.25,,,0.0830078125,0.3486328125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-7,0.125,0.25,,,0.2080078125,0.3447265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-6,0.25,0.25,,,0.3330078125,0.3427734375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-3,0.375,0.25,,,0.4580078125,0.3251953125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-6,0.5,0.25,,,0.5830078125,0.3359375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-3,0.625,0.25,,,0.7080078125,0.359375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-green,0.75,0.25,,,0.8330078125,0.3505859375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-west,0.875,0.25,,,0.9580078125,0.3447265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-east,0.0,0.375,,,0.0830078125,0.4384765625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-7,0.125,0.375,,,0.2080078125,0.4599609375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-5,0.25,0.375,,,0.3330078125,0.45703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-5,0.375,0.375,,,0.4580078125,0.4404296875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-4,0.5,0.375,,,0.5830078125,0.443359375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-2,0.625,0.375,,,0.7080078125,0.4560546875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-7,0.75,0.375,,,0.8330078125,0.47265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-3,0.875,0.375,,,0.9580078125,0.4697265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-north,0.0,0.5,,,0.0830078125,0.57421875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-2,0.125,0.5,,,0.2080078125,0.587890625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-4,0.25,0.5,,,0.3330078125,0.5859375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-2,0.375,0.5,,,0.4580078125,0.58203125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-6,0.5,0.5,,,0.5830078125,0.595703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-7,0.625,0.5,,,0.7080078125,0.564453125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-green,0.75,0.5,,,0.8330078125,0.578125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,honors-north,0.875,0.5,,,0.9580078125,0.578125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-2,0.0,0.625,,,0.0830078125,0.7099609375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-4,0.125,0.625,,,0.2080078125,0.7080078125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-2,0.25,0.625,,,0.3330078125,0.7314453125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-1,0.375,0.625,,,0.4580078125,0.6904296875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-5,0.5,0.625,,,0.5830078125,0.6953125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-4,0.625,0.625,,,0.7080078125,0.69921875,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-3,0.75,0.625,,,0.8330078125,0.6953125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-6,0.875,0.625,,,0.9580078125,0.703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-8,0.0,0.75,,,0.0830078125,0.853515625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-1,0.125,0.75,,,0.2080078125,0.83203125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-9,0.25,0.75,,,0.3330078125,0.83203125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-6,0.375,0.75,,,0.4580078125,0.845703125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-5,0.5,0.75,,,0.5830078125,0.8486328125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-4,0.625,0.75,,,0.7080078125,0.8359375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-2,0.75,0.75,,,0.8330078125,0.818359375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-1,0.875,0.75,,,0.9580078125,0.8486328125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-6,0.0,0.875,,,0.0830078125,0.9580078125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-3,0.125,0.875,,,0.2080078125,0.9423828125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-4,0.25,0.875,,,0.3330078125,0.9697265625,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-1,0.375,0.875,,,0.4580078125,0.9736328125,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,characters-4,0.5,0.875,,,0.5830078125,0.9609375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-2,0.625,0.875,,,0.7080078125,0.9677734375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,dots-1,0.75,0.875,,,0.8330078125,0.9521484375,,
VALIDATION,images/2021-10-04-23-43-29-706832.jpg,bamboo-7,0.875,0.875,,,0.9580078125,0.9580078125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-7,0.0,0.0,,,0.1328125,0.1142578125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-3,0.19921875,0.0,,,0.33203125,0.1220703125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,characters-9,0.3994140625,0.0,,,0.5322265625,0.126953125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,dots-4,0.599609375,0.0,,,0.732421875,0.103515625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,characters-2,0.7998046875,0.0,,,0.9326171875,0.11328125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-green,0.0,0.19921875,,,0.1328125,0.3251953125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-white,0.19921875,0.19921875,,,0.33203125,0.3212890625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-5,0.3994140625,0.19921875,,,0.5322265625,0.3115234375,,
TEST,images/2021-10-04-23-43-29-888957.jpg,characters-7,0.599609375,0.19921875,,,0.732421875,0.30859375,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-1,0.7998046875,0.19921875,,,0.9326171875,0.3232421875,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-red,0.0,0.3994140625,,,0.1328125,0.5234375,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-green,0.19921875,0.3994140625,,,0.33203125,0.52734375,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-east,0.3994140625,0.3994140625,,,0.5322265625,0.5205078125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-6,0.599609375,0.3994140625,,,0.732421875,0.515625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,characters-4,0.7998046875,0.3994140625,,,0.9326171875,0.51171875,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-7,0.0,0.599609375,,,0.1328125,0.7587890625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,dots-2,0.19921875,0.599609375,,,0.33203125,0.75390625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,characters-6,0.3994140625,0.599609375,,,0.5322265625,0.734375,,
TEST,images/2021-10-04-23-43-29-888957.jpg,characters-3,0.599609375,0.599609375,,,0.732421875,0.71875,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-south,0.7998046875,0.599609375,,,0.9326171875,0.7109375,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-green,0.0,0.7998046875,,,0.1328125,0.955078125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,dots-1,0.19921875,0.7998046875,,,0.33203125,0.9189453125,,
TEST,images/2021-10-04-23-43-29-888957.jpg,honors-south,0.3994140625,0.7998046875,,,0.5322265625,0.90625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,dots-9,0.599609375,0.7998046875,,,0.732421875,0.9541015625,,
TEST,images/2021-10-04-23-43-29-888957.jpg,bamboo-5,0.7998046875,0.7998046875,,,0.9326171875,0.9326171875,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,honors-west,0.0,0.0,,,0.166015625,0.12890625,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,honors-south,0.25,0.0,,,0.416015625,0.2119140625,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,characters-9,0.5,0.0,,,0.666015625,0.197265625,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,honors-west,0.75,0.0,,,0.916015625,0.13671875,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,characters-3,0.0,0.25,,,0.166015625,0.4541015625,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,honors-white,0.25,0.25,,,0.416015625,0.4375,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,dots-8,0.5,0.25,,,0.666015625,0.376953125,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,dots-3,0.75,0.25,,,0.916015625,0.4111328125,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,dots-2,0.0,0.5,,,0.166015625,0.71484375,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,honors-north,0.25,0.5,,,0.416015625,0.677734375,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,bamboo-7,0.5,0.5,,,0.666015625,0.6669921875,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,characters-4,0.75,0.5,,,0.916015625,0.650390625,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,bamboo-5,0.0,0.75,,,0.166015625,0.8798828125,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,bamboo-7,0.25,0.75,,,0.416015625,0.966796875,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,bamboo-7,0.5,0.75,,,0.666015625,0.92578125,,
TRAIN,images/2021-10-04-23-43-30-18908.jpg,honors-north,0.75,0.75,,,0.916015625,0.9267578125,,
TEST,images/2021-10-04-23-43-30-184616.jpg,characters-1,0.0,0.0,,,0.1328125,0.138671875,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-3,0.19921875,0.0,,,0.33203125,0.115234375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-4,0.3994140625,0.0,,,0.5322265625,0.130859375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-3,0.599609375,0.0,,,0.732421875,0.125,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-6,0.7998046875,0.0,,,0.9326171875,0.1328125,,
TEST,images/2021-10-04-23-43-30-184616.jpg,characters-1,0.0,0.19921875,,,0.1328125,0.33984375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,honors-white,0.19921875,0.19921875,,,0.33203125,0.31640625,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-8,0.3994140625,0.19921875,,,0.5322265625,0.3720703125,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-4,0.599609375,0.19921875,,,0.732421875,0.353515625,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-6,0.7998046875,0.19921875,,,0.9326171875,0.306640625,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-3,0.0,0.3994140625,,,0.1328125,0.509765625,,
TEST,images/2021-10-04-23-43-30-184616.jpg,characters-1,0.19921875,0.3994140625,,,0.33203125,0.55859375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-3,0.3994140625,0.3994140625,,,0.5322265625,0.521484375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-5,0.599609375,0.3994140625,,,0.732421875,0.5029296875,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-3,0.7998046875,0.3994140625,,,0.9326171875,0.5537109375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,characters-2,0.0,0.599609375,,,0.1328125,0.740234375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,characters-8,0.19921875,0.599609375,,,0.33203125,0.7509765625,,
TEST,images/2021-10-04-23-43-30-184616.jpg,honors-green,0.3994140625,0.599609375,,,0.5322265625,0.76171875,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-6,0.599609375,0.599609375,,,0.732421875,0.7724609375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-1,0.7998046875,0.599609375,,,0.9326171875,0.7421875,,
TEST,images/2021-10-04-23-43-30-184616.jpg,honors-north,0.0,0.7998046875,,,0.1328125,0.9208984375,,
TEST,images/2021-10-04-23-43-30-184616.jpg,characters-9,0.19921875,0.7998046875,,,0.33203125,0.9501953125,,
TEST,images/2021-10-04-23-43-30-184616.jpg,dots-2,0.3994140625,0.7998046875,,,0.5322265625,0.9013671875,,
TEST,images/2021-10-04-23-43-30-184616.jpg,bamboo-8,0.599609375,0.7998046875,,,0.732421875,0.9169921875,,
TEST,images/2021-10-04-23-43-30-184616.jpg,honors-white,0.7998046875,0.7998046875,,,0.9326171875,0.92578125,,
TEST,images/2021-10-04-23-43-30-257740.jpg,bamboo-5,0.0,0.0,,,0.3330078125,0.349609375,,
TEST,images/2021-10-04-23-43-30-257740.jpg,honors-west,0.5,0.0,,,0.8330078125,0.341796875,,
TEST,images/2021-10-04-23-43-30-257740.jpg,characters-9,0.0,0.5,,,0.3330078125,0.8759765625,,
TEST,images/2021-10-04-23-43-30-257740.jpg,honors-green,0.5,0.5,,,0.8330078125,0.900390625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-west,0.0,0.0,,,0.0830078125,0.083984375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-2,0.125,0.0,,,0.2080078125,0.0712890625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-green,0.25,0.0,,,0.3330078125,0.0888671875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-9,0.375,0.0,,,0.4580078125,0.0888671875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-4,0.5,0.0,,,0.5830078125,0.1015625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-4,0.625,0.0,,,0.7080078125,0.0693359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-1,0.75,0.0,,,0.8330078125,0.0888671875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-2,0.875,0.0,,,0.9580078125,0.0927734375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-red,0.0,0.125,,,0.0830078125,0.2060546875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-5,0.125,0.125,,,0.2080078125,0.2099609375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-1,0.25,0.125,,,0.3330078125,0.20703125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-4,0.375,0.125,,,0.4580078125,0.1943359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-red,0.5,0.125,,,0.5830078125,0.1875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-5,0.625,0.125,,,0.7080078125,0.2109375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-2,0.75,0.125,,,0.8330078125,0.1943359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-green,0.875,0.125,,,0.9580078125,0.2197265625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-9,0.0,0.25,,,0.0830078125,0.3203125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-5,0.125,0.25,,,0.2080078125,0.322265625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-8,0.25,0.25,,,0.3330078125,0.3359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-7,0.375,0.25,,,0.4580078125,0.3291015625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-1,0.5,0.25,,,0.5830078125,0.3359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-red,0.625,0.25,,,0.7080078125,0.3544921875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-6,0.75,0.25,,,0.8330078125,0.3203125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-8,0.875,0.25,,,0.9580078125,0.3486328125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-6,0.0,0.375,,,0.0830078125,0.451171875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-7,0.125,0.375,,,0.2080078125,0.443359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-5,0.25,0.375,,,0.3330078125,0.4638671875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-7,0.375,0.375,,,0.4580078125,0.443359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-9,0.5,0.375,,,0.5830078125,0.443359375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-2,0.625,0.375,,,0.7080078125,0.4384765625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-2,0.75,0.375,,,0.8330078125,0.4580078125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-6,0.875,0.375,,,0.9580078125,0.4462890625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-4,0.0,0.5,,,0.0830078125,0.57421875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-red,0.125,0.5,,,0.2080078125,0.57421875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-4,0.25,0.5,,,0.3330078125,0.5810546875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-1,0.375,0.5,,,0.4580078125,0.6015625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-8,0.5,0.5,,,0.5830078125,0.6044921875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-9,0.625,0.5,,,0.7080078125,0.5986328125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-4,0.75,0.5,,,0.8330078125,0.609375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-8,0.875,0.5,,,0.9580078125,0.5888671875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-9,0.0,0.625,,,0.0830078125,0.6904296875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-north,0.125,0.625,,,0.2080078125,0.69140625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-3,0.25,0.625,,,0.3330078125,0.69921875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-1,0.375,0.625,,,0.4580078125,0.708984375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-3,0.5,0.625,,,0.5830078125,0.70703125,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,characters-8,0.625,0.625,,,0.7080078125,0.69140625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,dots-9,0.75,0.625,,,0.8330078125,0.7119140625,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-red,0.875,0.625,,,0.9580078125,0.6875,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,bamboo-4,0.0,0.75,,,0.0830078125,0.8505859375,,
TRAIN,images/2021-10-04-23-43-30-565696.jpg,honors-red,0.125,0.75,,,0.2080078125,0.8564453125,,
